Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Description,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Purchase_Year,Purchase_Month,Purchase_Day
1306,62,1,23,2020-01-29,3,6,5942,0,639,2,1,2023-06-01 16:59:55,2023-06-01 11:30:55,2.0,2020,1,29
5051,69,0,12,2020-08-28,2,6,3508,0,1231,0,2,2023-06-01 02:25:57,2023-06-01 17:00:57,4.0,2020,8,28
2554,25,2,25,2020-01-18,0,4,919,0,2225,3,1,2023-06-01 17:54:59,2023-06-01 23:08:59,1.0,2020,1,18
7611,42,0,19,2021-04-06,2,1,4828,2,0,1,1,2023-06-01 04:48:00,2023-06-01 17:14:42,3.0,2021,4,6
1879,43,0,27,2020-08-21,3,15,5764,0,1449,3,1,2023-05-31 23:24:02,2023-06-01 02:12:02,1.0,2020,8,21
1566,39,1,7,2021-03-26,4,4,6351,2,0,0,3,2023-06-01 12:28:03,2023-06-01 17:14:42,3.0,2021,3,26
2111,68,1,36,2021-11-03,3,12,4973,0,567,0,1,2023-06-01 12:04:05,2023-06-01 11:59:05,4.0,2021,11,3
4756,35,2,12,2021-01-15,0,6,3173,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,15
7789,49,2,30,2021-08-13,2,2,7783,0,370,1,1,2023-06-01 07:37:07,2023-05-31 23:23:07,4.0,2021,8,13
1965,30,1,24,2020-01-13,0,11,5504,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,13
4417,63,2,4,2020-06-10,4,11,3737,0,2405,3,3,2023-06-01 10:42:11,2023-06-01 05:05:11,1.0,2020,6,10
58,60,1,24,2020-05-27,4,6,2026,2,0,2,2,2023-06-01 18:21:12,2023-06-01 17:14:42,3.0,2020,5,27
3946,24,2,4,2020-08-17,2,14,4913,2,0,1,2,2023-06-01 00:48:14,2023-06-01 17:14:42,3.0,2020,8,17
7773,53,0,19,2021-04-18,2,9,7314,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,18
7152,68,0,39,2020-10-21,3,6,3337,2,0,1,1,2023-06-01 08:57:17,2023-06-01 17:14:42,3.0,2020,10,21
5741,51,1,14,2020-02-10,3,1,7564,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,10
7829,70,0,8,2021-11-29,4,4,5974,0,1631,0,1,2023-06-01 12:34:19,2023-06-01 10:22:19,1.0,2021,11,29
4070,51,2,17,2020-10-03,1,3,3165,2,0,0,0,2023-06-01 16:02:21,2023-06-01 17:14:42,3.0,2020,10,3
5229,39,0,9,2021-01-17,2,2,1324,0,2051,0,1,2023-06-01 18:15:23,2023-06-01 02:59:23,4.0,2021,1,17
2568,68,2,20,2020-01-31,4,11,4544,0,475,0,3,2023-06-01 10:13:23,2023-06-01 18:03:23,5.0,2020,1,31
5891,68,0,36,2020-08-30,2,0,6157,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,30
7511,61,1,18,2021-03-11,4,3,2313,0,518,1,3,2023-06-01 02:38:25,2023-06-01 07:43:25,1.0,2021,3,11
3816,59,1,29,2021-08-26,3,7,3728,0,2340,1,3,2023-06-01 22:15:26,2023-06-01 19:35:26,1.0,2021,8,26
3406,18,1,37,2021-02-09,0,14,8009,0,2731,0,0,2023-06-01 05:36:27,2023-06-01 01:20:27,5.0,2021,2,9
5923,48,0,1,2021-04-04,2,14,4366,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,4
4916,60,0,2,2020-01-30,2,11,2033,0,174,1,1,2023-06-01 18:52:30,2023-06-01 20:24:30,5.0,2020,1,30
6999,36,0,16,2021-03-31,4,8,67,0,505,1,3,2023-06-01 01:58:31,2023-06-01 08:58:31,3.0,2021,3,31
4477,63,2,9,2020-02-08,0,12,1634,2,0,1,3,2023-06-01 20:03:33,2023-06-01 17:14:42,3.0,2020,2,8
3297,36,2,15,2020-12-10,2,15,841,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,10
3324,65,2,34,2020-07-31,4,14,4503,0,2385,0,1,2023-06-01 05:40:35,2023-06-01 14:36:35,4.0,2020,7,31
282,18,1,14,2020-02-10,3,7,6197,0,334,3,0,2023-06-01 11:14:36,2023-06-01 03:07:36,1.0,2020,2,10
3309,56,2,2,2020-04-20,1,14,2734,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,4,20
1775,48,1,29,2020-09-25,0,2,5175,0,1704,3,2,2023-06-01 16:58:39,2023-06-01 06:18:39,3.0,2020,9,25
1496,68,2,11,2021-07-18,1,5,3289,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,18
3265,36,0,41,2021-02-18,2,11,4544,2,0,3,0,2023-06-01 19:38:41,2023-06-01 17:14:42,3.0,2021,2,18
5275,31,2,17,2020-08-23,1,9,6833,2,0,2,2,2023-06-01 10:42:42,2023-06-01 17:14:42,3.0,2020,8,23
8241,49,0,33,2021-06-25,2,8,5483,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,25
1892,62,1,15,2020-07-01,1,1,5155,2,0,3,3,2023-06-01 07:36:45,2023-06-01 17:14:42,3.0,2020,7,1
1719,67,2,7,2021-01-12,3,7,4696,2,0,2,0,2023-06-01 22:27:47,2023-06-01 17:14:42,3.0,2021,1,12
1717,20,2,28,2020-08-15,4,10,6576,0,305,0,3,2023-06-01 05:47:48,2023-06-01 11:36:48,3.0,2020,8,15
118,39,1,38,2020-12-08,3,12,581,2,0,2,1,2023-06-01 11:17:50,2023-06-01 17:14:42,3.0,2020,12,8
7205,63,2,35,2020-07-25,2,14,3074,2,0,2,0,2023-06-01 11:12:52,2023-06-01 17:14:42,3.0,2020,7,25
857,64,2,30,2021-10-29,0,6,7591,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,10,29
3320,31,0,39,2021-03-12,1,4,2247,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,12
998,60,1,3,2021-08-14,4,5,3385,0,235,1,2,2023-06-01 07:11:56,2023-06-01 11:11:56,5.0,2021,8,14
3323,65,2,26,2020-10-05,0,3,4656,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,5
3784,26,2,25,2021-05-13,4,10,6772,2,0,3,1,2023-06-01 09:33:59,2023-06-01 17:14:42,3.0,2021,5,13
5547,49,0,32,2020-10-10,1,11,6778,2,0,3,3,2023-06-01 08:08:00,2023-06-01 17:14:42,3.0,2020,10,10
4188,53,0,18,2020-04-20,1,10,5257,2,0,0,3,2023-06-01 16:25:02,2023-06-01 17:14:42,3.0,2020,4,20
882,35,2,14,2020-09-23,2,15,2390,2,0,1,3,2023-06-01 15:15:04,2023-06-01 17:14:42,3.0,2020,9,23
1121,41,2,20,2020-10-03,2,14,7772,0,1576,3,0,2023-06-01 14:18:05,2023-06-01 07:14:05,2.0,2020,10,3
687,39,1,9,2020-09-28,1,7,7103,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,28
2050,50,2,39,2020-06-08,3,12,4492,0,1878,0,0,2023-06-01 10:21:07,2023-06-01 13:49:07,4.0,2020,6,8
7901,37,1,15,2020-10-24,3,1,1087,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,24
6916,59,1,36,2021-04-13,4,6,6843,0,1551,1,1,2023-06-01 07:08:10,2023-06-01 14:17:10,4.0,2021,4,13
2206,45,1,2,2021-06-08,0,4,4302,2,0,0,1,2023-06-01 08:49:12,2023-06-01 17:14:42,3.0,2021,6,8
1297,65,1,39,2020-03-14,3,8,2379,0,1063,1,3,2023-06-01 04:24:13,2023-06-01 21:39:13,4.0,2020,3,14
3654,41,1,18,2020-05-23,1,1,5926,0,1932,0,3,2023-06-01 23:08:15,2023-06-01 04:14:15,5.0,2020,5,23
2802,44,1,1,2020-03-26,2,5,4968,0,2150,1,2,2023-06-01 03:33:17,2023-06-01 16:18:17,3.0,2020,3,26
2317,54,0,38,2021-06-02,0,11,3691,0,2228,1,3,2023-06-01 06:39:19,2023-06-01 09:28:19,5.0,2021,6,2
3432,53,0,22,2021-04-15,0,8,3040,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,15
4516,20,0,11,2021-07-24,3,15,1672,0,2675,1,1,2023-06-01 17:07:22,2023-06-01 07:07:22,4.0,2021,7,24
2611,63,2,38,2021-07-28,3,10,1301,2,0,0,0,2023-06-01 23:00:24,2023-06-01 17:14:42,3.0,2021,7,28
409,52,2,10,2021-01-26,4,6,7382,0,319,3,2,2023-06-01 09:33:25,2023-06-01 16:38:25,4.0,2021,1,26
6657,66,1,39,2021-05-11,1,9,7660,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,11
1859,59,2,12,2021-01-13,3,1,6033,2,0,3,3,2023-06-01 06:31:26,2023-06-01 17:14:42,3.0,2021,1,13
7955,25,1,32,2020-10-22,3,14,5488,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,22
5276,58,1,39,2021-09-07,3,9,2564,0,355,1,3,2023-06-01 01:30:30,2023-06-01 03:30:30,2.0,2021,9,7
2065,66,2,36,2021-09-30,0,2,2483,2,0,3,3,2023-06-01 12:32:32,2023-06-01 17:14:42,3.0,2021,9,30
3241,42,0,6,2021-07-16,0,4,951,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,16
6640,44,1,18,2020-11-26,3,10,5346,0,2601,1,1,2023-06-01 11:18:35,2023-06-01 03:58:35,1.0,2020,11,26
438,55,1,32,2020-01-04,1,4,622,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,4
8280,64,1,18,2021-06-07,2,13,4036,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,7
1087,61,1,26,2021-09-01,1,5,5615,0,2258,0,3,2023-06-01 13:58:41,2023-06-01 22:18:41,2.0,2021,9,1
6519,30,2,32,2020-01-05,4,15,670,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,5
4739,34,2,38,2021-09-05,4,2,5169,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,5
2828,56,1,38,2021-07-09,0,12,3510,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,9
2057,50,2,17,2021-12-23,0,9,5120,2,0,2,3,2023-06-01 19:44:48,2023-06-01 17:14:42,3.0,2021,12,23
6408,46,2,5,2021-04-09,3,9,7866,0,2622,1,2,2023-05-31 23:36:49,2023-06-01 02:00:49,5.0,2021,4,9
657,55,1,24,2020-07-05,3,11,402,0,789,0,2,2023-05-31 23:49:50,2023-06-01 13:08:50,2.0,2020,7,5
3638,56,2,29,2021-01-07,2,13,1353,0,2740,3,0,2023-06-01 05:44:52,2023-06-01 04:15:52,3.0,2021,1,7
8069,56,0,19,2020-10-20,4,8,122,0,395,3,1,2023-06-01 13:50:52,2023-06-01 12:34:52,2.0,2020,10,20
6539,44,0,27,2020-09-08,1,3,941,0,2261,0,0,2023-06-01 13:35:54,2023-06-01 18:41:54,1.0,2020,9,8
2650,38,2,32,2021-04-30,0,1,2042,2,0,3,0,2023-06-01 02:50:56,2023-06-01 17:14:42,3.0,2021,4,30
6910,65,0,27,2020-02-12,0,15,4050,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,12
6741,36,0,16,2021-07-16,3,13,6988,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,7,16
7058,30,0,27,2021-05-17,1,6,2797,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,17
8142,50,2,4,2021-07-27,2,14,4586,2,0,1,0,2023-06-01 14:18:01,2023-06-01 17:14:42,3.0,2021,7,27
3300,45,2,1,2020-10-21,0,11,4570,0,2616,3,3,2023-06-01 14:44:01,2023-06-01 10:19:01,2.0,2020,10,21
3090,45,2,13,2021-11-13,3,12,7972,0,2062,3,2,2023-06-01 12:22:02,2023-06-01 14:25:02,2.0,2021,11,13
7022,50,0,26,2020-02-24,3,13,3680,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,24
3578,49,1,41,2021-11-01,0,6,5778,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,11,1
4527,27,1,25,2020-05-10,3,13,7217,0,774,1,3,2023-06-01 07:52:06,2023-06-01 02:35:06,3.0,2020,5,10
487,44,2,39,2021-12-13,1,6,3849,0,735,1,0,2023-06-01 01:25:08,2023-06-01 19:25:08,3.0,2021,12,13
1755,18,1,23,2020-02-24,4,9,3435,2,0,3,2,2023-06-01 18:27:10,2023-06-01 17:14:42,3.0,2020,2,24
1379,62,2,16,2020-04-19,0,13,3642,2,0,0,1,2023-06-01 19:54:11,2023-06-01 17:14:42,3.0,2020,4,19
5894,21,1,8,2020-10-06,4,11,4288,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,6
3228,57,1,14,2021-08-20,2,14,6091,0,1441,0,1,2023-06-01 06:10:14,2023-06-01 16:58:14,4.0,2021,8,20
1730,52,0,5,2021-09-29,2,6,1125,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,29
7694,29,2,39,2020-11-07,3,15,4444,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,7
2922,25,0,16,2021-07-19,3,2,5213,0,1256,0,3,2023-06-01 08:46:19,2023-06-01 07:09:19,5.0,2021,7,19
6153,67,0,8,2020-11-09,0,6,379,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,9
340,20,0,0,2020-03-05,2,9,7870,2,0,0,2,2023-06-01 08:05:21,2023-06-01 17:14:42,3.0,2020,3,5
5805,47,0,35,2021-07-10,3,7,4204,2,0,1,3,2023-06-01 22:22:23,2023-06-01 17:14:42,3.0,2021,7,10
5970,45,1,26,2021-08-01,0,12,875,0,1448,2,3,2023-06-01 08:05:25,2023-06-01 00:43:25,1.0,2021,8,1
4548,42,1,20,2020-01-07,4,8,1195,0,148,0,2,2023-06-01 17:55:27,2023-06-01 01:27:27,1.0,2020,1,7
4744,61,2,18,2020-05-17,3,12,554,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,17
5655,51,0,16,2020-08-31,2,14,6478,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,31
2566,33,1,16,2021-05-21,0,5,7285,0,813,0,0,2023-06-01 21:29:31,2023-06-01 14:07:31,4.0,2021,5,21
5402,43,0,20,2021-07-20,2,4,1572,0,1544,0,0,2023-06-01 10:21:33,2023-06-01 20:26:33,5.0,2021,7,20
510,64,0,16,2021-12-06,4,5,1137,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,12,6
7680,45,2,9,2021-09-01,1,4,1579,0,210,1,0,2023-06-01 21:13:36,2023-05-31 23:27:36,5.0,2021,9,1
3950,64,1,32,2020-04-29,3,13,1885,2,0,2,3,2023-06-01 12:45:38,2023-06-01 17:14:42,3.0,2020,4,29
2946,56,0,2,2021-05-08,3,3,5299,0,1317,3,0,2023-06-01 12:54:39,2023-06-01 05:20:39,4.0,2021,5,8
1368,64,2,2,2020-05-11,0,14,2594,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,11
4974,39,2,15,2021-11-27,3,12,4585,0,2586,3,2,2023-06-01 02:38:41,2023-06-01 11:19:41,5.0,2021,11,27
1871,37,1,5,2021-10-08,1,10,4536,2,0,0,2,2023-06-01 21:22:42,2023-06-01 17:14:42,3.0,2021,10,8
1862,29,0,36,2020-01-29,4,12,7109,0,2745,0,1,2023-06-01 15:48:43,2023-06-01 01:27:43,2.0,2020,1,29
4232,55,0,5,2021-07-22,2,4,4262,0,2005,2,2,2023-06-01 21:56:45,2023-06-01 18:22:45,3.0,2021,7,22
4890,31,0,0,2020-11-10,2,7,6628,2,0,3,1,2023-06-01 01:53:45,2023-06-01 17:14:42,3.0,2020,11,10
5171,40,2,29,2021-11-17,0,14,1994,2,0,3,2,2023-06-01 08:34:47,2023-06-01 17:14:42,3.0,2021,11,17
8208,56,2,28,2021-06-27,1,13,3791,2,0,2,3,2023-06-01 20:52:48,2023-06-01 17:14:42,3.0,2021,6,27
642,29,0,17,2020-07-04,1,5,3034,1,0,2,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,7,4
2736,52,2,9,2021-01-14,1,5,2756,2,0,3,0,2023-06-01 02:30:50,2023-06-01 17:14:42,3.0,2021,1,14
108,18,2,41,2021-03-02,0,9,1349,0,871,1,2,2023-06-01 06:32:52,2023-06-01 07:53:52,1.0,2021,3,2
7811,64,1,27,2020-01-13,4,13,213,2,0,3,0,2023-06-01 16:38:52,2023-06-01 17:14:42,3.0,2020,1,13
3001,58,2,4,2021-09-05,1,0,2621,0,1370,0,0,2023-06-01 12:30:54,2023-05-31 23:38:54,2.0,2021,9,5
3386,21,1,5,2021-07-02,4,4,7737,0,1953,3,1,2023-06-01 13:26:55,2023-06-01 06:36:55,5.0,2021,7,2
6385,19,1,17,2020-09-04,3,15,1243,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,4
1937,36,2,41,2021-02-05,0,2,6597,0,2427,2,0,2023-06-01 03:41:58,2023-06-01 11:19:58,3.0,2021,2,5
8313,36,1,21,2020-08-26,0,2,4321,1,0,2,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,26
7714,49,1,9,2021-03-26,0,5,5899,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,26
951,67,1,33,2020-08-03,2,12,7862,0,133,1,3,2023-06-01 16:38:02,2023-06-01 22:46:02,3.0,2020,8,3
5349,60,1,1,2020-02-06,4,6,3065,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,6
1409,64,1,10,2020-06-16,1,6,3803,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,6,16
3598,44,2,39,2021-05-16,1,15,6749,0,1255,0,0,2023-06-01 14:07:06,2023-06-01 07:29:06,4.0,2021,5,16
2289,54,1,29,2020-11-03,1,0,1506,2,0,0,3,2023-06-01 21:38:08,2023-06-01 17:14:42,3.0,2020,11,3
4568,64,1,4,2021-11-28,1,3,3054,0,1104,2,2,2023-06-01 00:10:09,2023-06-01 09:04:09,5.0,2021,11,28
2394,64,2,10,2020-07-09,0,14,1290,2,0,0,2,2023-06-01 14:56:11,2023-06-01 17:14:42,3.0,2020,7,9
1296,28,1,29,2020-05-02,3,2,2071,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,5,2
1108,46,2,37,2021-09-09,3,11,7251,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,9
7182,60,2,36,2020-02-27,3,8,4509,2,0,2,1,2023-06-01 20:02:16,2023-06-01 17:14:42,3.0,2020,2,27
5197,23,2,24,2020-09-14,1,10,964,2,0,3,0,2023-06-01 12:53:18,2023-06-01 17:14:42,3.0,2020,9,14
5592,61,0,9,2020-09-11,4,15,6150,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,11
3469,46,0,36,2021-11-03,0,7,7673,2,0,1,3,2023-06-01 07:56:19,2023-06-01 17:14:42,3.0,2021,11,3
3760,30,2,25,2021-07-23,2,14,301,0,2540,1,3,2023-06-01 21:31:19,2023-06-01 14:29:19,2.0,2021,7,23
6969,46,1,12,2020-06-14,4,2,3147,2,0,0,2,2023-06-01 13:58:21,2023-06-01 17:14:42,3.0,2020,6,14
5639,23,1,7,2021-08-18,4,11,3991,2,0,2,0,2023-06-01 01:54:23,2023-06-01 17:14:42,3.0,2021,8,18
7221,61,1,23,2020-02-29,4,9,3085,0,2298,3,1,2023-06-01 13:39:24,2023-06-01 00:33:24,5.0,2020,2,29
7698,18,0,13,2020-03-22,1,7,2948,2,0,3,2,2023-06-01 02:59:26,2023-06-01 17:14:42,3.0,2020,3,22
2484,20,2,1,2021-05-18,4,6,3431,2,0,2,1,2023-05-31 23:53:28,2023-06-01 17:14:42,3.0,2021,5,18
159,63,1,22,2020-10-09,4,8,1855,0,889,1,2,2023-06-01 21:04:30,2023-06-01 06:57:30,3.0,2020,10,9
7514,64,2,30,2020-02-09,4,8,469,0,679,3,3,2023-06-01 08:13:31,2023-06-01 10:12:31,1.0,2020,2,9
3868,28,0,8,2021-02-18,1,3,6570,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,18
4887,51,0,10,2020-12-24,4,0,2591,0,2272,0,2,2023-06-01 16:51:33,2023-06-01 17:22:33,5.0,2020,12,24
4426,47,0,5,2020-01-29,0,6,5815,0,2698,1,2,2023-06-01 19:14:35,2023-06-01 21:22:35,2.0,2020,1,29
563,61,2,5,2021-08-23,4,10,7880,0,241,0,0,2023-06-01 13:08:36,2023-06-01 20:25:36,5.0,2021,8,23
1211,42,1,22,2020-03-18,0,7,2200,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,3,18
7553,47,1,32,2020-11-06,3,9,1220,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,6
2503,61,0,33,2020-10-10,3,10,4359,2,0,2,0,2023-06-01 08:25:40,2023-06-01 17:14:42,3.0,2020,10,10
1517,19,2,9,2021-01-06,4,7,584,0,453,0,0,2023-06-01 03:00:42,2023-06-01 04:08:42,4.0,2021,1,6
7599,35,0,29,2021-01-09,4,15,4641,0,2369,3,3,2023-06-01 17:16:42,2023-06-01 14:13:42,1.0,2021,1,9
5549,41,0,25,2020-10-16,4,11,2974,2,0,0,2,2023-06-01 05:05:44,2023-06-01 17:14:42,3.0,2020,10,16
1135,18,2,35,2020-02-05,4,4,3043,1,0,1,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,5
4667,33,2,35,2020-09-08,2,13,2407,2,0,2,0,2023-06-01 22:15:47,2023-06-01 17:14:42,3.0,2020,9,8
1066,40,0,30,2021-04-05,2,6,7522,2,0,2,3,2023-06-01 17:02:48,2023-06-01 17:14:42,3.0,2021,4,5
5918,70,0,4,2021-09-07,0,5,5153,2,0,3,0,2023-06-01 00:09:49,2023-06-01 17:14:42,3.0,2021,9,7
1545,43,1,13,2020-01-02,2,0,362,1,0,0,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,2
3143,48,0,18,2021-03-05,0,7,7739,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,5
7009,57,1,20,2021-05-18,1,13,6100,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,18
4573,32,1,1,2021-09-06,3,10,7888,2,0,1,3,2023-06-01 13:44:53,2023-06-01 17:14:42,3.0,2021,9,6
1167,27,1,29,2021-03-04,0,0,521,0,1321,3,1,2023-06-01 15:59:55,2023-06-01 20:11:55,4.0,2021,3,4
7677,47,0,25,2021-05-14,0,9,7920,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,14
6749,59,1,14,2021-02-03,0,13,4585,0,1705,2,2,2023-06-01 21:02:56,2023-06-01 13:35:56,2.0,2021,2,3
3463,56,0,13,2020-03-02,0,10,2161,0,1622,2,0,2023-06-01 18:52:57,2023-06-01 13:21:57,5.0,2020,3,2
6058,36,1,9,2020-08-13,1,15,5714,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,8,13
796,38,2,7,2021-12-27,2,12,4531,0,2000,1,0,2023-06-01 09:18:59,2023-06-01 18:31:59,2.0,2021,12,27
6943,61,0,20,2021-05-20,1,5,1392,0,391,1,0,2023-06-01 08:17:00,2023-06-01 05:27:00,2.0,2021,5,20
2535,42,2,6,2020-11-24,4,3,7594,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,11,24
7675,20,0,10,2020-01-21,2,11,524,0,1129,1,2,2023-06-01 14:50:03,2023-06-01 19:55:03,5.0,2020,1,21
1047,60,0,26,2020-06-19,4,7,1555,2,0,1,1,2023-06-01 16:47:05,2023-06-01 17:14:42,3.0,2020,6,19
2346,47,2,27,2021-06-13,1,0,4835,0,1065,2,3,2023-06-01 12:31:06,2023-06-01 20:03:06,5.0,2021,6,13
4896,34,1,32,2020-04-05,2,13,2508,0,2269,0,1,2023-06-01 12:01:08,2023-06-01 04:18:08,1.0,2020,4,5
672,26,2,25,2021-03-28,2,2,7404,1,0,0,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,3,28
805,36,0,6,2021-10-30,1,3,1550,2,0,1,0,2023-06-01 00:06:11,2023-06-01 17:14:42,3.0,2021,10,30
4093,29,1,40,2020-05-13,0,2,435,2,0,2,3,2023-06-01 15:08:12,2023-06-01 17:14:42,3.0,2020,5,13
1501,35,0,33,2020-07-01,2,15,5241,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,7,1
378,70,1,32,2020-11-12,2,1,3511,0,2661,1,1,2023-06-01 18:18:16,2023-06-01 21:46:16,4.0,2020,11,12
6239,33,2,28,2021-01-19,1,15,7544,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,19
2133,30,2,25,2020-07-23,2,1,3466,2,0,0,3,2023-06-01 17:44:18,2023-06-01 17:14:42,3.0,2020,7,23
789,53,2,2,2020-12-25,0,11,261,0,402,0,1,2023-06-01 15:07:19,2023-06-01 03:56:19,2.0,2020,12,25
1345,27,1,39,2021-07-12,1,15,5569,2,0,3,2,2023-06-01 13:21:21,2023-06-01 17:14:42,3.0,2021,7,12
4751,22,2,37,2021-11-03,1,8,1595,0,2685,1,3,2023-06-01 02:46:22,2023-06-01 03:06:22,2.0,2021,11,3
4822,47,1,36,2021-11-02,0,9,88,0,1245,1,0,2023-06-01 15:32:23,2023-06-01 05:04:23,3.0,2021,11,2
6186,52,0,9,2021-08-07,1,14,7239,2,0,1,3,2023-06-01 14:31:25,2023-06-01 17:14:42,3.0,2021,8,7
443,24,2,19,2021-06-16,3,7,5592,1,0,3,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,6,16
5901,42,0,8,2021-12-09,2,7,4543,2,0,0,3,2023-06-01 21:51:28,2023-06-01 17:14:42,3.0,2021,12,9
1058,53,2,31,2021-04-13,3,3,1230,2,0,1,1,2023-06-01 01:00:30,2023-06-01 17:14:42,3.0,2021,4,13
8051,52,2,29,2020-05-19,1,6,5430,2,0,0,2,2023-06-01 04:39:30,2023-06-01 17:14:42,3.0,2020,5,19
4643,33,0,40,2021-10-23,4,15,351,2,0,3,3,2023-05-31 23:37:31,2023-06-01 17:14:42,3.0,2021,10,23
7988,64,0,26,2021-08-24,3,13,1433,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,24
7813,41,0,33,2020-09-02,4,4,5511,1,0,0,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,2
4601,53,1,5,2020-02-15,1,12,6850,0,1437,0,2,2023-06-01 06:38:35,2023-06-01 11:50:35,2.0,2020,2,15
